index,generated_output
107837,"The product is a Dell switching power supply, which has a maximum output power of 717W."
107838,The height of the product ranges from 5cm to 11.8cm.
107839,The width of the product is 5cm.
107840,The depth of the product is 5cm.
107841,"The product is a regular card, which is typically 5 inches tall."
107842,The depth of the product is 18 cm.
107843,The height of the product is 10.5 cm.
107844,The height of the product is 28 cm.
107845,The width of the product is 24.5 cm.
107846,The depth of the product is 9.15 cm.
107847,The width of the product is 6.88 cm.
107848,"The height of the product is 30 cm, which is equivalent to 11.8 inches."
107849,The product has a height of 9 cm.
107850,The depth of the product is 9 cm.
107851,The depth of the product is 6.25 inches.
107852,The width of the product is 6.25 inches.
107853,The width of the product is 73mm (2.87 inches).
107854,"The height of the product is 73mm, which is approximately 2.87 inches."
107855,The width of the product is 22 cm (8.6 inches).
107856,The height of the product in the image is 6 cm (2.4 inches).
107857,The depth of the product is 10.5 inches.
107858,The width of the product is 1 inch.
107859,The height of the product is 10.5 inches.
107860,The product size is 30 inches wide.
107861,The product is 30 inches tall.
107862,The height of the product is 40 inches.
107863,The product dimensions are 5.1 inches in height.
107864,The product is 51-88 cm tall.
107865,The depth of the product is 34 cm.
107866,The product has a height of 8 inches or 20.3 cm.
107867,The depth of the product is 20.3 cm.
107868,The width of the product is 8 inches or 20.3 centimeters.
107869,The depth of the product is 60 cm.
107870,The product is 180 cm tall.
107871,The product's item weight is 120 kg.
107872,The maximum weight recommendation is 120KG.
107873,The depth of the product is 92mm.
107874,The height of the product is 29.5 cm.
107875,The product's item weight is not explicitly indicated in the image.
107876,The maximum weight recommendation is 264 lbs.
107877,The height of the product is 4.72 inches or 12 cm.
107878,The depth of the product is 3.74 inches or 9.5 cm.
107879,The width of the product is 6.3 cm (2.48 inches).
107880,The depth of the product is 6.3 cm (2.48 inches).
107881,The product has a height of 10.5 cm (4.13 inches).
107882,The product's item weight is approximately 0.82 pounds (372 grams).
107883,"The product is a computer cooling fan, and the illustration shows a black fan with a white connector. The fan has four blades and is designed for computer mining. The text in the image mentions that the fan is for computer mining and that it has a high speed up to 7000 RPM, which makes heat dissipation super fast. There is no mention of the voltage rating in the image."
107884,"The wattage of the product is not explicitly mentioned in the image. However, the product is labeled as ""For Computer Mining,"" which suggests that it is designed for high power consumption and heat dissipation, likely to be used in a computer mining environment."
107885,The height of the product is 4.7 inches.
107886,The depth of the product is 23.5 cm.
107887,The width of the product is 23.5 cm.
107888,The width of the product is 4 inches.
107889,The depth of the product is 3.25 inches.
107890,The product is 46.7 cm tall.
107891,The width of the product is 83.2 cm.
107892,The height of the product is 25mm.
107893,The product is 27mm tall.
107894,"The depth of the product is 32 cm, which is approximately 12.5 inches."
107895,The width of the product is 32cm or 12.5 inches.
107896,"The height of the product is 32 cm, which is approximately 12.5 inches."
107897,The depth of the product is 8.4 cm (3.3 inches) for the larger glass and 9 cm (3.6 inches) for the smaller glass.
107898,The width of the product is 8.4 cm (3.3 inches).
107899,The height of the product is 19 cm.
107900,The width of the product is 23 cm.
107901,The depth of the product is 9.5 cm (3.7 inches).
107902,The height of the product is 9.5 cm (3.7 inches).
107903,The product has a height of 4mm.
107904,The height of the product is 13 cm.
107905,The voltage rating of the product is 1333 MHz.
107906,The product's item weight is 3.1 ounces (89 grams).
107907,The width of the product is 62 cm.
107908,"The product is a HDMI cable, which typically does not have a wattage rating label. However, the packaging may include information about the cable's specifications, such as the maximum bandwidth and the number of channels it supports. To determine the wattage of the product, you would need to look for a label or a specification that indicates the power consumption or output of the HDMI cable."
107909,The product has a width of 7 cm (2.8 inches).
107910,The product has a height of 2.5 cm (1 inch).
107911,The width of the product is 25 cm.
107912,The depth of the product is 25 cm.
107913,The depth of the product is 6.5 cm (2.56 inches).
107914,The product has a height of 19.6 inches (50 cm).
107915,The depth of the product is 15.7 inches (40 cm).
107916,The depth of the product is 9 cm.
107917,The depth of the product is 1.4 inches (36.4 mm).
107918,The width of the product is 3.15 inches.
107919,The height of the product is 7.48 inches.
107920,The depth of the product is 3.15 inches.
107921,The height of the product is 10 cm (3.9 inches).
107922,The depth of the product is 10 cm (3.9 inches).
107923,The depth of the product is 3.94 inches.
107924,The width of the product is 3.42 inches.
107925,The depth of the product is 8.5 inches.
107926,The width of the product is 11 inches.
107927,The height of the product is 18 inches.
107928,"The width of the product is 31""."
107929,The height of the product is 80 cm.
107930,The depth of the product is 80 cm.
107931,The product has a width of 30 cm.
107932,The product has a height of 30 cm.
107933,The depth of the product is 40mm.
107934,The width of the product is 20mm or 0.79 inches.
107935,The depth of the product is 95mm or 3.74 inches.
107936,The height of the product is 15 cm.
107937,The depth of the product is 15 cm.
107938,The height of the product is 45cm or 18 inches.
107939,The width of the product is 45cm or 18 inches.
107940,The depth of the product is 45cm or 18 inches.
107941,The depth of the product is 179mm.
107942,The width of the product is 179mm.
107943,The product is 8.07 inches deep.
107944,The width of the product is 24 cm (9.45 inches).
107945,The depth of the product is 2.4 meters.
107946,The product is 2.4 meters tall.
107947,The height of the product is 20.5 inches.
107948,The width of the product is 12.5 mm.
107949,The depth of the product is 1.25 inches.
107950,The width of the product is 1.25 inches.
107951,The product weighs only 8 lbs.
107952,The product has a height of 24 inches.
107953,The depth of the product is 1 inch.
107954,The depth of the product is 4.5 inches.
107955,The width of the product is 4.5 inches.
107956,The depth of the product is 3.1 inches.
107957,The product has a width of 5.1 inches.
107958,The depth of the product is 85mm or 3.3 inches.
107959,The depth of the product is 1.6 inches.
107960,The height of the product is 8.5 inches.
107961,"The depth of the product in the 1 Gallon and 1 Quart bags is 8.5 inches, while in the 10 oz bag, it is 6 inches."
107962,The height of the product is 6.50 cm.
107963,The height of the product is 9.4 inches.
107964,The height of the product is 14 cm or 5.5 inches.
107965,The width of the product is 13 inches (33.5 cm).
107966,The height of the product is 13 inches (33.5 cm).
107967,The height of the product is 2.5 inches.
107968,The depth of the product is 2.5 inches.
107969,The width of the product is 21 cm.
107970,The width of the product is 8 cm.
107971,The product has a height of 6 cm.
107972,The height of the product is 340mm.
107973,The maximum weight recommendation is 2.1 kg.
107974,The product weight is 2.1 kg.
107975,The product's item weight is 230g.
107976,The depth of the product is 1.2 meters.
107977,The product is 1.2 meters wide.
107978,The width of the product is 24.02 inches.
107979,The height of the product is 25.2 inches.
107980,The depth of the product is 13 inches.
107981,The height of the product is 18 inches.
107982,The depth of the product is 22 cm (8.5 inches).
107983,The width of the product is 22 cm (8.5 inches).
107984,The height of the product is 22 cm (8.5 inches).
107985,The width of the product is 14cm (5.5 inches).
107986,"The product has an elevated design, which allows air to flow freely. It keeps your pet off of cold, hot, and hard surfaces. The height of the product is 14 cm (5.5 inches)."
107987,The depth of the product is 14cm (5.5 inches).
107988,The depth of the product is 1.57 inches.
107989,The depth of the product is 1195 mm.
107990,The product has a width of 1195 mm.
107991,The product has a height of 1195 mm.
107992,The width of the product is 1.8 inches or 4.6 centimeters.
107993,The depth of the product is 12.8 cm.
107994,The width of the product is 7.60 cm (2.99 inches).
107995,The height of the product is 1.88 inches.
107996,The depth of the product is 1.88 inches.
107997,The width of the product is 47.24 inches.
107998,The depth of the product is 47.24 inches.
107999,The height of the product is 77.5 cm.
108000,The height of the product is 7.9 inches.
108001,The product is 7.9 inches deep.
108002,The depth of the product is 21.75 inches.
108003,The width of the product is 47.25 inches.
108004,The depth of the product is 122 cm.
108005,The width of the product is 20 inches.
108006,The width of the product is 7.2 cm (2.8 inches).
108007,The product is 7.2 cm tall.
108008,The product size is 7.2 cm (2.8 inches) in depth.
108009,The height of the product is 18 cm (7.09 inches).
108010,"The product is a set of 4 prints, each measuring 8x10 inches in size. The prints are unframed, high-quality canvas, and waterproof and durable."
108011,The width of the product is 8 inches.
108012,The height of the product is 85.6 cm.
108013,The width of the product is 1/2 inch (12mm).
108014,The width of the product is 2.55 inches.
108015,The depth of the product in the image is 2.55 inches.
108016,The depth of the product is 0.31 inch (8 mm).
108017,The product has a height of 2.75 inches (70 mm).
108018,The product has a height of 9 cm (3.5 inches).
108019,The product has a height of 26 cm.
108020,The width of the product is 7.2 cm.
108021,The depth of the product is 3.9 inches.
108022,The height of the product is 8.0 inches.
108023,The product's item weight is not explicitly indicated in the image.
108024,The product is 74 x 105 mm in height.
108025,"The product is made in Germany, as indicated by the text ""MADE IN GERMANY"" on the label."
108026,The product's item weight is 4.58 pounds (2.08 kilograms).
108027,The depth of the product is 9.4 cm.
108028,The width of the product is 19 cm.
108029,The depth of the product is 19 cm.
108030,The width of the product is 42.5 inches.
108031,The product has a height of 1135 mm.
108032,The height of the product is 10 feet.
108033,The depth of the product is 4 inches.
108034,The width of the product is 5 inches.
108035,The product is 33 cm tall.
108036,The width of the product is 30CM.
108037,The depth of the product is 6.5 cm.
108038,The height of the product is 6.5 cm.
108039,The width of the product is 6.5 cm.
108040,The width of the product is 42 cm or 16.5 inches.
108041,The height of the product is 6 inches (152.4 mm).
108042,The height of the product is 18.5 inches.
108043,The depth of the product is 1.8 inches.
108044,The height of the product is 2.6 cm.
108045,The width of the product is 770mm (30.31 inches).
108046,The depth of the product is 560mm (22.05 inches).
108047,The product's item weight is 750 grams.
108048,The wattage of the product is 750W.
108049,The maximum weight recommendation is 300 pounds.
108050,The height of the product is 9.1 cm (3.5 inches).
108051,The height of the product is 45.1mm.
108052,The height of the product is 25 cm.
108053,The width of the product is 31 cm.
108054,The depth of the product is 40 cm.
108055,The width of the product is 40CM.
108056,The height of the product is 46 cm.
108057,The width of the product is 20cm.
108058,The product's item weight is 45 pounds (lb).
108059,The height of the product is 5 inches.
108060,"The width of the product is 11""."
108061,The product has a height of 48cm.
108062,The depth of the product is 45cm.
108063,The depth of the product is 8.7 cm (3.43 inches).
108064,The width of the product is 8.7 cm or 3.43 inches.
108065,The depth of the product is 18 cm.
108066,The product is 18 x 20 cm in height.
108067,The product has a height of 13 cm (5.1 inches).
108068,The product has a height of 3.5 cm (1.37 inches).
108069,The height of the product is 40 inches.
108070,The depth of the product is 24 inches.
108071,"The product is available in two sizes:

- 30 inches
- 78 inches"
108072,The height of the product is 4.72 inches (12 cm).
108073,The depth of the product is 2.36 inches (6 cm).
108074,The width of the product is 22 cm.
108075,The depth of the product is 7 inches.
100074,The depth of the product is 2.1 inches.
100075,The width of the product is 5.1 inches.
100076,The product is 5.71 inches tall.
100077,The width of the product is 18 cm (7.09 inches).
100078,The depth of the product is 76 inches.
100079,The product has a height of 80 cm (31 inches).
100080,The width of the product is 80 cm (31 inches).
100081,The depth of the product is 30 cm (1 ft).
100082,The width of the product is 30 cm.
100083,The product has a height of 5.3 inches.
100084,The height of the product is 14 inches.
100085,The width of the product is 15.5 cm (6.1 inches).
100086,The width of the product is 300mm.
100087,The depth of the product is 18.5 cm / 7.28 inches.
100088,"The product has a back height range of 39.1"" to 44.1"" and a seat height range of 14.69"" to 19.69""."
100089,The width of the product is 2.84 inches.
100090,The height of the product is 4.72 inches.
100091,The width of the product is 10.1 inches.
100092,The product is 59.05 inches tall.
100093,The height of the product is 95mm.
100094,The depth of the product is 95mm.
100095,The product's item weight is 2.21 pounds (1 kg).
100096,The volume of the product can be determined by interpreting the visible dimensions. The product is a gallon (32 fl. oz. or 946 ml).
100097,The width of the product is 20cm (7.8 inches).
100098,The depth of the product is 20 cm (7.8 inches).
100099,The height of the product is 4.8 inches.
100100,The depth of the product is 3.5 inches.
100101,The depth of the product is 9 inches (23 cm).
100102,The width of the product is 16.7 cm (6.57 inches).
100103,The height of the product is 27 cm (10.6 inches).
100104,The height of the product is 38 inches.
100105,The depth of the product is 36 inches.
100106,The depth of the product is 5.51 inches / 14 cm.
100107,The width of the product is 5.91 inches or 15 cm.
100108,The product's item weight is 135g.
100109,The maximum weight recommendation is 500g.
100110,The product's item weight is 4.96 lb.
100111,The depth of the product is 7ft.
100112,The width of the product is 9.5 cm (3.7 inches).
100113,The height of the product is 4.6mm.
100114,"The Zebco 404 reel has the following features:

1. **Stainless Steel Pick-up Pin**
2. **Built-In Bite Alert**
3. **Right-Hand Retrieve**

The item weight is not explicitly indicated in the image."
100115,"The product is a pre-order item, which means it is not available for immediate purchase. The image shows a random selection of items, including Polaroid and Poster products. The depth of the product cannot be determined from the image alone."
100116,The height of the product is 4.7 inches.
100117,The product has a height of 1.8 inches.
100118,The depth of the product is 3.9 inches.
100119,The height of the product is 28 cm.
100120,The product is 25 inches tall.
100121,The product has a height of 18.1 inches.
100122,The depth of the product is 1.9 inches.
100123,The depth of the product is 7.2 cm.
100124,The product has a width of 22 cm.
100125,The product has a height of 27.5 inches.
100126,The depth of the product is 23 inches.
100127,The maximum weight recommendation is up to 11 lbs.
100128,The width of the product is 16 cm (6.29 inches).
100129,The toaster tongs have a weight of 0.045 lb.
100130,The width of the product is 36 inches.
100131,The height of the product is 36 inches.
100132,The depth of the product is 36 inches.
100133,The height of the product is 23cm or 9.1 inches.
100134,The depth of the product is 1.2 inches.
100135,The height of the product is 1.5 inches.
100136,The height of the product is 29 inches.
100137,The height of the product is 95.5 cm.
100138,The product has a height of 45.2 cm.
100139,The product has a height of 5.91 inches (15 cm).
100140,The height of the product is 130 mm.
100141,The image does not provide a specific measurement of the product's weight.
100142,The width of the product is 0.6 inch (15mm).
100143,The depth of the product is 0.8 inch (20mm).
100144,The height of the product is 47 cm.
100145,The depth of the product is 22 cm or 8.66 inches.
100146,The width of the product is 22 cm or 8.66 inches.
100147,The height of the product is 22 cm or 8.66 inches.
100148,The height of the product is 156 cm (61.42 inches).
100149,The product is 3.46 inches tall.
100150,The product has a height of 5.9 inches.
100151,The product is 22 cm tall.
100152,The product's item weight is 20 kg (44 lb).
100153,The product has a height of 15.8 inches.
100154,The product has a height of 6.3 inches.
100155,The width of the product is 9.5 cm.
100156,The height of the product is 3 cm.
100157,The depth of the product is 5.6 inches.
100158,The product has a width of 4 inches (10 cm).
100159,The product has a depth of 1 inch (2.6 cm).
100160,The width of the product is 109 cm.
100161,The product is 23 cm (9 inches) tall.
100162,The depth of the product is 33 cm.
100163,The width of the product is 76 mm.
100164,The depth of the product is 76 mm.
100165,The height of the product is 76 mm.
100166,The height of the product is 23 cm (9.1 inches).
100167,The depth of the product is 10 inches.
100168,The width of the product is 10 inches.
100169,The width of the product is 56 cm.
100170,The height of the product is 90 cm.
100171,The height of the product is 5.1 inches or 13.0 cm.
100172,The depth of the product is 8.2 inches (21.0 cm).
100173,"The product is a cake cutting scraper, which has three different shapes for different environments. The dimensions of the scraper are as follows:

- Rectangular shape: 4.6 inches long and 3.1 inches wide
- Toothed shape: 4.3 inches long and 2.9 inches wide
- Curved shape: 4.7 inches long and 3.4 inches wide

The product is designed to be used in various environments, including baking and decorating cakes."
100174,The product has a height of 31.1 inches.
100175,The depth of the product is 20.47 inches.
100176,The height of the product is 25 cm.
100177,The width of the product is 1.8 inches.
100178,The depth of the product is 1.8 inches.
100179,The height of the product is 18.13 inches (46 cm).
100180,The height of the product is 36.5 inches.
100181,The width of the product is 58 cm.
100182,The width of the product is 12 inches.
100183,The width of the product is 60 cm (23.6 inches).
100184,The height of the product is 60 cm (23.6 inches).
100185,The product's item weight is 1 kg.
100186,The product has a depth of 6 inches.
100187,The height of the product is 6 inches.
100188,The width of the product is 6 inches.
100189,The depth of the product is 3.5 cm.
100190,The width of the product is 18cm.
100191,The height of the product is 7.10 inches.
100192,The depth of the product is 7.10 inches.
100193,The depth of the product is 137mm.
100194,The width of the product is 137mm.
100195,The height of the product is 39 cm.
100196,The height of the product is 2.1 inches.
100197,The width of the product is 2.1 inches.
100198,The depth of the product is 2.1 inches.
100199,The product's item weight is not explicitly indicated in the image.
100200,The product has a height of 25 cm.
100201,The depth of the product is 6CM.
100202,The width of the product is 6CM.
100203,The height of the product is 6 cm.
100204,The product has a height of 81.5 cm.
100205,The depth of the product is 35cm or 13.7 inches.
100206,The height of the product is 50 cm or 19.6 inches.
100207,The height of the product is 6.35 cm.
100208,The depth of the product is 3.32 inches or 8.43 centimeters.
100209,The product's item weight is 3 kg (6.6 lbs).
100210,The depth of the product is 6.29 inches or 16 centimeters.
100211,The width of the product is 7.86 inches or 20 centimeters.
100212,The depth of the product is 20.5cm.
100213,The width of the product is 20.5 cm.
100214,The product has a height of 35mm.
100215,"The depth of the product is 35mm, which is approximately 1.38 inches."
100216,"The product size is 10.0 inches by 8.3 inches, which is approximately 25.5 cm by 21.0 cm."
100217,The product has a height of 6.77 inches.
100218,The depth of the product is 4.88 inches.
100219,The depth of the product is 3 cm.
100220,The height of the product is 8.5 cm (3.3 inches).
100221,The width of the product is 8.5 cm (3.3 inches).
100222,The product's item weight is 1.25 pounds (lb).
100223,The width of the product is 38.6 cm.
100224,The product is 38.6 cm long and 5.4 cm wide.
100225,The product's item weight is not explicitly indicated in the image.
100226,The depth of the product is 12 inches.
100227,The product has a height of 15 inches.
100228,The depth of the product is 15 inches.
100229,The width of the product is 15 inches.
100230,The height of the product is 20 inches (50 cm).
100231,The depth of the product is 20 inches (50 cm).
100232,The width of the product is 20 inches (50 cm).
100233,The width of the product is 200mm (7.87 inches).
100234,The product has a height of 8.7 cm.
100235,The depth of the product is 1.9 cm.
100236,The product is 2.7 cm tall.
100237,The width of the product is 2.7cm.
100238,The depth of the product is 2.7cm.
100239,The product weight is 1.20 lb.
100240,The width of the product is 28 cm.
100241,The depth of the product is 28 cm.
100242,The product collapses to a height of 1.5 inches.
100243,The product has a width of 11.5 inches.
100244,The depth of the product is 8.2 inches.
100245,The height of the product is 3.38 inches.
100246,The product has a width of 105mm.
100247,The depth of the product is 15 inches.
100248,The width of the product is 11.5 inches.
100249,"The product is available in three different sizes:

1. **Kid (75x72cm)**: This size is perfect for groups and is suitable for children between 40"" and 65"" in height, with a chest size of 31"" to 51"".
2. **Regular Standard (84x110cm)**: This size is perfect for groups and is suitable for adults between 61"" and 75"" in height, with a chest size of 39"" to 63"".
3. **Extended Oversize (85x148cm)**: This size is perfect for groups and is suitable for adults between 61"" and 75"" in height, with a chest size of 39"" to 60"".

The product is designed to fit different age groups and body sizes, making it versatile for various occasions and groups."
100250,The height of the product is 55 cm.
100251,The height of the product is 400mm.
100252,The product has a height of approximately 215 mm.
100253,The width of the product is 14.5 cm.
100254,The depth of the product is 14.5 cm.
100255,The width of the product is 17.3 inches.
100256,"The product is a combination of 102 plastic plates, with 51 plates each of 10.25 inches and 51 plates each of 7.5 inches."
100257,The depth of the product is 7.9 inches.
100258,The width of the product is 7.9 inches.
100259,The height of the product is 5.51 inches.
100260,The width of the product is 5.9 inches.
100261,The width of the product is 3.7 inches or 9.5 centimeters.
100262,The product has a height of 2.4 inches (6.0 cm).
100263,The maximum weight recommendation is 2200 lbs.
100264,The product's item weight is 11 lbs.
100265,The product has a height of 3.14 inches.
100266,The width of the product is 90.2 cm (35.5 inches).
100267,The product has a height of 29 cm (11.4 inches).
100268,The width of the product is 20CM.
100269,The depth of the product is 20CM.
100270,The height of the product is 30CM.
100271,"The product has a height of 10 cm, which is 3.93 inches."
100272,The width of the product is 4.72 inches.
100273,The height of the product is 48 inches.
100274,The depth of the product is 24 inches.
100275,The width of the product is 6 inches or 15 cm.
100276,The height of the product is 1.97 inches.
100277,The depth of the product is 8.5 cm / 3.3 inches.
100278,The width of the product is 16.5 cm or 6.49 inches.
100279,The product's net weight is about 3.5 lbs (1.6 kg).
100280,The maximum weight recommendation is 1500 lbs (630 kg).
100281,The width of the product is 11cm.
100282,The depth of the product is 11 cm.
100283,The height of the product is 42 cm.
100284,The height of the product is 35 cm.
100285,The height of the product is 11.02 inches.
100286,The depth of the product is 4 5/8 inches.
100287,The width of the product is 4 5/8 inches.
100288,The product is 29.52 inches tall.
100289,The depth of the product is 9.84 inches.
100290,The height of the product is 4.9 inches.
100291,The width of the product is 9.6 inches.
100292,The product has a width of 28 inches.
100293,The image does not provide a label indicating the product's item weight.
100294,The depth of the product is 3.3 cm.
100295,The width of the product is 3.3 cm.
100296,The depth of the product is 14 inches.
100297,The height of the product in the image is 14 inches.
100298,The width of the product is 14 inches.
100299,The depth of the product is 10 cm (3.9 inches).
100300,The height of the product is 17 cm.
100301,The product is 210 mm tall.
100302,The width of the product is 8mm.
100303,The product information indicates that the total length of the product is two meters.
100304,The product information indicates that the total length of the product is two meters.
100305,The product information indicates that the total length of the product is two meters.
100306,The product is 35 cm tall.
100307,The width of the product is 1.57 inches or 4 centimeters.
100308,"The product size is A4, which is 21 cm (8.27 inches) wide and 29.7 cm (11.70 inches) tall."
100309,The product width is 21 cm (8.27 inches).
100310,The width of the product is 2.76 inches or 7.0 cm.
100311,"The product dimensions are as follows:

- Height: 4.5 inches (11.4 cm)
- Width: 2.76 inches (7 cm)"
100312,The depth of the product is 4.5 inches or 11.4 centimeters.
100313,The product has a height of 27 cm (10.6 inches).
100314,The depth of the product is 0.98 inches (2.476 centimeters).
100315,The product has a width of 14.76 feet.
100316,The depth of the product is 14.76 feet.
100317,The depth of the product is 470 mm.
100318,The width of the product is 320mm.
100319,The product has a height of 32 inches.
100320,The depth of the product is 80 inches.
100321,The height of the product is 40 inches.
100322,The product has a height of 24.6 cm.
100323,The width of the product is 22.7 CM.
100324,The depth of the product is 22.7 cm.
100325,The width of the product is 8.1 inches.
100326,The depth of the product is 8.1 inches.
100327,The product has a height of 14 cm.
100328,The product's item weight is not explicitly indicated in the image.
100329,The width of the product is 8.5 cm or 3.3 inches.
100330,The depth of the product is 8.5 cm or 3.3 inches.
100331,The depth of the product is 44 cm (17.3 inches).
100332,The width of the product is 14 cm (5.5 inches).
100333,The depth of the product is 11 cm (4.33 inches).
100334,The width of the product is 11 cm (4.33 inches).
100335,The volume of the Vitamin Water bottle is 591 mL.
100336,The height of the product is 14.17 inches.
100337,The width of the product is 14.17 inches.
100338,The product's item weight is 6.1 grams.
100339,The product is 3.5 inches tall.
100340,The depth of the product is 40 inches.
100341,The width of the product is 34 cm.
100342,The depth of the product is 34 cm.
100343,The width of the product is 23 cm.
100344,The depth of the product is 5.1 inches.
100345,The height of the product is 7.8 inches.
100346,The product is a puzzle that is 50 cm wide and 75 cm tall.
100347,The width of the product is 9.5 cm.
100348,The depth of the product is 9.5 cm.
100349,The height of the product is 3.2 inches.
100350,The depth of the product is 3.2 inches.
100351,The depth of the product is 18 inches.
100352,"The product has the following dimensions:

- Height of the top tier: 16 inches
- Height of the middle tier: 12 inches
- Height of the base: 18 inches

So, the total height of the product is:

24 inches (height of the base) + 16 inches (height of the top tier) + 12 inches (height of the middle tier) = 52 inches"
100353,The width of the product is 17 inches.
100354,The depth of the product is 4.6 cm.
100355,The width of the product is 15.5 inches.
100356,The depth of the product is 100mm.
100357,The product has a height of 178mm.
100358,The product has a height of 5.9 inches.
100359,The depth of the product is 6.8 inches.
100360,The width of the product is 6.8 inches.
100361,The width of the product is 11.5 cm (4.53 inches).
100362,The depth of the product is 4 cm (1.58 inches).
100363,The depth of the product is 1.20 cm (0.47 inches).
100364,The height of the product is 1.20 cm (0.47 inches).
100365,The product has a height of 8 cm.
100366,The height of the product is 16.1 cm (6.4 inches).
100367,The depth of the product is 7.2 cm (2.83 inches).
100368,The product is 50x45cm in size.
100369,The width of the product is 27.55 inches.
100370,The depth of the product is 21.25 inches.
100371,The depth of the product is 3.77 inches (9.6 cm).
100372,The product is 1.2 inches tall.
100373,The depth of the product is 1.2 inches.
100374,The product has a height of 3 cm.
100375,The width of the product is 9.2 inches.
100376,"The recommended size for the product is A4. The dimensions of the product are:

- Width: 9.2 inches
- Height: 12.7 inches

These dimensions are within the A4 size, which is 8.27 inches by 11.69 inches."
100377,The depth of the product is 9.2 inches.
100378,The width of the product is 31.5 inches.
100379,The depth of the product is 4.7 inches.
100380,The product has a depth of 3 cm.
100381,The height of the product is 3.8 inches.
100382,The depth of the product is 96 mm.
100383,The width of the product is 255 mm.
100384,The width of the product is 2.36 inches (6 cm).
100385,"The width of the product is 34 cm, which is approximately 13.38 inches."
100386,The product has a height of 34 cm (13.38 inches).
100387,The height of the product is 4.72 inches.
100388,The depth of the product is 1.4 inches.
100389,The depth of the product is 11.2 cm (4.4 inches).
100390,The height of the product in the picture is 9 cm.
100391,The depth of the product is 9 cm.
100392,The width of the product is 9 cm.
100393,The width of the product is 11 inches or 28 centimeters.
100394,The width of the product is 6.3 inches.
100395,The depth of the product is 6.3 inches.
100396,The height of the product is 6.3 inches.
100397,The width of the product is 4 inches.
100398,The product has a height of 5.1 inches.
100399,The height of the product is 270 cm.
100400,The product size is 7.5 cm (3 inches) wide.
100401,The product is 9.5 cm tall.
100402,The product is 3.2 cm (1.25 inches) deep.
100403,"The image shows a grinder being used to cut a piece of wood. The depth of cut is indicated by the distance between the top of the piece of wood and the bottom of the cut. In this case, the depth of cut is 1/4 inch."
100404,The width of the product is 13cm or 5.1 inches.
100405,The depth of the product is 13 cm (5.1 inches).
100406,The width of the product is 100 cm.
100407,The product has a height of 100 cm.
100408,The product width is 105mm.
100409,The depth of the product is 35mm (1.3 inches).
100410,The height of the product is 35mm (1.3 inches).
100411,The depth of the product is 3 inches.
100412,The product has a height of 12 inches.
100413,The product has a width of 12 inches.
100414,The height of the product is 1.18 inches.
100415,The width of the product is 22 inches.
100416,The depth of the product is 22 inches.
100417,The width of the product is 60mm.
100418,The depth of the product is 60mm.
100419,The width of the product is 45cm or 18 inches.
100420,The product is a 45cm x 45cm (18 inches x 18 inches) pillow cover.
100421,The depth of the product is 24mm.
100422,The product has a width of 276mm.
100423,The maximum weight recommendation is 800 LBS.
100424,The width of the product is 11.5 inches.
100425,The product's item weight is 7.4 ounces.
100426,The width of the product is 14.2 inches.
100427,"The width of the product is 45 cm, which is equivalent to 17.72 inches."
100428,The product has a width of 14mm.
100429,The product has a height of 6.1 inches.
100430,The depth of the product is 6.1 inches.
100431,The width of the product is 8 cm.
100432,The depth of the product is 8 cm.
100433,The depth of the product is 0.67 inches or 1.7 centimeters.
100434,The height of the product is 0.67 inches or 1.7 centimeters.
100435,The height of the product is 0.67 inches or 1.7 centimeters.
100436,The depth of the product is 5.97 inches.
100437,The width of the product is 5.97 inches.
100438,The product has a height of 89 cm.
100439,The width of the product is 23.6 inches.
100440,The height of the product is 23.6 inches.
100441,The depth of the product is 23.6 inches.
100442,The height of the product is 11 cm (4.3 inches).
100443,The product has a maximum combined power output of 180 watts.
100444,The label indicates that the maximum combined power on the +5V and +3.3V outputs is 180W.
100445,The width of the product is 48 cm (18.9 inches).
100446,The depth of the product is 340mm.
100447,The width of the product is 335mm.
100448,The height of the product is 510mm.
100449,The product has a height of 16 inches (40.6 cm).
100450,The depth of the product is 42-48 inches.
100451,The depth of the product is 8ft.
100452,"The product has a height of 25.2 cm (9.92 inches) before folding, 17 cm (6.69 inches) after folding, and 23.5 cm (9.25 inches) before folding."
100453,The product has a height of 92 cm.
100454,The height of the product is 13.8 cm (5.43 inches).
100455,The depth of the product is 10 cm (3.94 inches).
100456,The width of the product is 13.8 cm (5.43 inches).
100457,The height of the product is 16.5 cm.
100458,The height of the product is 135mm.
100459,The depth of the product is 4.3 cm (1.69 inches).
100460,The width of the product is 4.3 cm (1.69 inches).
100461,The product is 76 inches tall.
100462,The width of the product is 8.35 inches.
100463,The product has a height of 90 cm.
100464,The volume of the product is 354 milliliters.
100465,The product has a height of 44 cm (17 inches).
100466,The depth of the product is 50 mm.
100467,The product has a height of 90 mm.
100468,The height of the product is 8.5 inches.
100469,The product is 8.5 inches deep.
100470,The product's item weight is 300 Watts.
100471,The width of the product is 7.68 inches.
100472,The product is 23.6 inches tall.
100473,The depth of the product is 23mm.
100474,The width of the product is 25mm.
100475,"The product is described as ""Powerful Function & Compact 4K Front Single Lens Dashcam."" The dimensions of the product are 2.9 inches by 2.28 inches."
100476,The product has a width of 2.28 inches.
100477,The depth of the product is 42mm.
100478,The product is 52mm tall.
100479,The depth of the product is 3.9 inches or 10.0 centimeters.
